Event#,Sequence,Designation, ConsensusConsensus,Parsimony O,Conflict,SubPhPr,TreeSubDist,OuCheck,TreeSubPhPr,TreePhPr,PhPr,TrpScore,dMax(VisRD),DistRank,O:E,SubDist,Parsimony I,SetDistT,SetDistP,O:E Dist,
 295,OM200916/NA/NA/goslings/2019,MajorParent, 5.30127558213054, 0, 1, 0, 5, 10, 0, 0, 0, 8, 5.07098285612788, .044543429844098, 4, 2, 0, 2.5, 0, 15,
 295,FJ919226/NA/NA/duck/NA,MinorParent, 8.85801673142543, 20, 1, 5, 0, 0, 4, 14, 8, 0, 4.84199925330215, 0, 0, 1, 20, 5, 0, 0,
 296,KY271027/NA/FLX/Hortobagy-goose/2014,Recombinant, 15.3363450070276, 20, 1, 0, 0, 5, 0, 0, 0, 4, 8.3185217932195, .467706013363029, 4, 2, 20, 5, 0, 0,
 296,OM264912/NA/NA/goslings/2019,MajorParent, 8.28693472740298, 10, 1, 5, 0, 5, 0, 0, 4, 8, 5.46464857352834, 0, 4, 1, 10, 2.5, 0, 0,
 296,MG661261/NA/NA/NA/2015,MinorParent, 6.37672026556946, 0, 1, 10, 0, 5, 0, 0, 8, 0, 6.21682963325216, 0, 4, 0, 0, 0, 0, 0,
 297,NC_034567/NA/FLX/Hortobagy-goose/2014,Recombinant, 16.4537023209519, 20, 1, 5, 0, 5, 0, 0, 0, 4, 7.44798555369576, .46875, 4, 2, 20, 5, 0, 0,
 297,OM264912/NA/NA/goslings/2019,MajorParent, 7.64784374063179, 10, 1, 0, 0, 5, 0, 0, 4, 8, 6.25959838144686, 0, 4, 0, 10, 2.5, 0, 0,
 297,MG661261/NA/NA/NA/2015,MinorParent, 5.89845393841628, 0, 1, 10, 0, 5, 0, 0, 8, 0, 6.29241606485738, 0, 4, 1, 0, 0, 0, 0,
 298,OM469230/NA/ANV-PB31-SI19-Switzerland-2019/Gallus-gallus-domesticus-(broiler)/2019,Recombinant, 12.9436479551834, 0, 1, 5, 0, 0, 0, 0, 4, 4, 7.103434924378, 0, 4, 2, 20, 2.5, 0, 15,
 298,OM469235/NA/ANV-PB15-HI11-Switzerland-2019/Gallus-gallus-domesticus-(broiler)/2019,MajorParent, 9.87764929679859, 0, 1, 0, 0, 10, 0, 0, 0, 8, 6.74754317531135, .111856823266219, 4, 1, 0, 5, 5, 20,
 298,AB033998/NA/NA/NA/NA,MinorParent, 7.17870274801799, 0, 1, 10, 0, 0, 0, 0, 8, 0, 6.14902190031065, .246085011185682, 4, 0, 20, 0, 0, 0,
 299,MH453800/NA/AstV-Red-necked-Avocet-MW08-Interior/Red-necked-Avocet/2013,Recombinant, 16.1406484788345, 20, 1, 10, 0, 5, 0, 0, 8, 8, 7.09574470347226, 0, 4, 0, 20, 0, 0, 0,
 299,PV093022/NA/NA/Neogale-vison/2023,MajorParent, 3.12939745420191, 0, 1, 0, 0, 5, 0, 0, 0, 0, 5.89675803991067, .599078341013825, 4, 2, 0, 5, 5, 0,
 299,MT138002/NA/cra070ast1/NA/2018,MinorParent, 10.7299540669636, 20, 1, 5, 0, 5, 0, 0, 4, 4, 7.00749725661707, .368663594470046, 4, 1, 20, 2.5, 0, 0,
 300,MW684820/NA/Chicken-NLD-2019-V-M-033-astro-3/Gallus-gallus-domesticus-(broiler)/2019,Recombinant, 12.5539097261992, 20, 1, 5, 0, 0, 0, 14, 4, 8, 7.8622112689419, 3.97228637413395, 2, 1, 20, 0, 0, 15,
 300,MW684822/NA/Chicken-NLD-2019-V-M-036-astro-4/Gallus-gallus-domesticus-(broiler)/2019,MajorParent, 11.3895379012394, 10, 1, 10, 10, 0, 4, 0, 8, 4, 6.53927612145001, 0, 0, 2, 10, 5, 5, 20,
 300,MT137996/NA/cfe153ast01/NA/2018,MinorParent, 6.0565523725614, 0, 1, 0, 5, 10, 8, 18, 0, 0, 5.59851260960809, 0, 4, 0, 0, 2.5, 0, 0,
 301,PP871804/NA/astro-vt-86/Canis-lupus-familiaris/2014,Recombinant, 18.7486062639144, 20, 10, 10, 10, 10, 8, 18, 8, 8, 6.17358586807904, .87962962962963, 4, 0, 20, 0, 0, 20,
 301,JF414802/NA/GA2011/chicken/2007,MajorParent, 2.74578858675187, 20, 5, 5, 0, 0, 0, 0, 4, 4, 5.91212272440613, 0, 0, 1, 0, 2.5, 5, 0,
 301,OR545548/NA/AAstV-Chicken-CHN-2022-SQ2201/chicken/2022,MinorParent, 8.50560514933371, 0, 0, 0, 5, 0, 4, 14, 0, 0, 7.91429140751483, 0, 2, 2, 0, 5, 5, 15,
 302,PP382210/NA/J2-2021/Jiangnan-White-Goose/2021,Recombinant, 18.9127451233577, 20, 1, 10, 0, 10, 8, 18, 8, 8, 8.50776170164276, .949074074074074, 2, 1, 20, 2.5, 0, 15,
 302,OM100600/NA/AstV-JS01-Goose-0518-20/goose/2020,MajorParent, 7.81698018011896, 10, 1, 0, 5, 0, 4, 14, 0, 4, 6.42687687623913, .300925925925926, 0, 2, 0, 5, 5, 20,
 302,OK571390/NA/JRMS/goose/2020,MinorParent, 3.27027469652334, 0, 1, 5, 10, 0, 0, 0, 4, 0, 5.06536142211811, 1.41203703703704, 4, 0, 10, 0, 0, 0,
 303,MN920671/NA/ytb089ast01/NA/2018,Recombinant, 15.7868613882798, 20, 10, 0, 0, 5, 0, 0, 0, 8, 7.08671585678671, 0, 2, 0, 20, 0, 0, 15,
 303,MT137992/NA/bfb201ast01/NA/2018,MajorParent, 9.99679708409226, 20, 10, 0, 0, 5, 0, 0, 0, 4, 6.97725929705504, 0, 0, 0, 20, 0, 0, 0,
 303,MW826482/NA/YSN02/bird/2019,MinorParent, 4.21634152762792, 0, 0, 0, 0, 5, 0, 0, 0, 0, 5.93602484615825, 0, 4, 0, 0, 0, 0, 20,
 304,PX237222/NA/pigeon-FSU1/pigeon/2025,Recombinant, 13.8380774111138, 20, 1, 5, 10, 5, 8, 18, 0, 4, 6.70636918316877, .208333333333333, 4, 1, 20, 0, 0, 0,
 304,OQ685945/NA/ANV-ck-TZ-Iringa-2151-IM162-2019/Gallus-gallus/2019,MajorParent, 7.25945351892886, 10, 1, 10, 0, 5, 0, 0, 8, 0, 6.50274655566294, 0, 4, 2, 10, 5, 0, 0,
 304,KT946723/NA/D11-336-2-HK/spotted-dove/NA,MinorParent, 8.90246906995738, 0, 1, 0, 5, 5, 4, 14, 4, 8, 6.7908842611683, .0462962962962963, 4, 0, 0, 2.5, 0, 0,
 305,PX237222/NA/pigeon-FSU1/pigeon/2025,Recombinant, 13.2416345405325, 0, 1, 0, 0, 5, 0, 0, 0, 8, 7.02874325041403, .466200466200466, 4, 0, 0, 0, 0, 20,
 305,PP478076/NA/PL-pigeon-24-2023/carrier-pigeon/2023,MajorParent, 9.81734989518462, 0, 1, 0, 0, 5, 0, 0, 0, 8, 6.50531952483693, .512820512820513, 4, 0, 0, 0, 0, 20,
 305,KT946724/NA/D11-440-HK/feral-pigeon/NA,MinorParent, 6.94101556428288, 0, 1, 0, 0, 5, 0, 0, 0, 0, 6.46593722474904, .256410256410256, 4, 0, 0, 0, 0, 20,
 306,MN920667/NA/tom152ast2/NA/2018,Recombinant, 14.3641632574273, 20, 1, 5, 0, 5, 0, 0, 4, 8, 7.62765845232021, .536130536130536, 4, 1, 20, 2.5, 0, 0,
 306,MT137999/NA/coa196ast1/NA/2018,MajorParent, 12.9798830611644, 20, 1, 10, 0, 5, 0, 0, 8, 4, 7.15290851321615, 0, 4, 0, 20, 0, 0, 0,
 306,MW217578/NA/DAstV-SDZZ/duck/2020,MinorParent, 2.65595368140827, 0, 1, 0, 0, 5, 0, 0, 0, 0, 5.21943303446364, .675990675990676, 4, 2, 0, 5, 0, 0,
 307,MT137992/NA/bfb201ast01/NA/2018,Recombinant, 12.8487516930994, 0, 1, 10, 5, 10, 8, 14, 8, 8, 6.99436971496272, 0, 0, 2, 0, 5, 5, 20,
 307,MN920668/NA/war204ast1/NA/2018,MajorParent, 7.03429088683571, 20, 1, 5, 0, 0, 0, 0, 4, 4, 6.59823797744123, 0, 4, 0, 20, 0, 0, 0,
 307,KT946720/NA/D11-515-HK/house-crow/NA,MinorParent, 10.1169574200649, 20, 1, 0, 10, 0, 4, 18, 0, 0, 6.40739230759605, 0, 0, 1, 20, 2.5, 0, 15,
 308,OM200916/NA/NA/goslings/2019,Recombinant, 13.077603964311, 10, 1, 10, 5, 10, 8, 18, 8, 8, 4.68623931275099, .0468384074941452, 0, 2, 10, 0, 0, 20,
 308,OM066895/NA/AAstV-Goose-CHN-2021-ZY02/goose/2021,MajorParent, 8.49459452524215, 0, 1, 0, 0, 0, 4, 14, 0, 4, 9.23806237531801, 0, 2, 0, 0, 5, 5, 15,
 308,FJ919226/NA/NA/duck/NA,MinorParent, 8.42780151044682, 20, 1, 5, 10, 0, 0, 0, 4, 0, 6.07569831193101, 0, 4, 1, 20, 2.5, 5, 0,
 309,OM066895/NA/AAstV-Goose-CHN-2021-ZY02/goose/2021,Recombinant, 11.7462111188134, 10, 1, 5, 5, 0, 4, 14, 4, 4, 9.65245284902371, 0, 2, 0, 10, 0, 0, 15,
 309,PP382209/NA/J3-2021/Jiangnan-White-Goose/2021,MajorParent, 8.99932872017742, 0, 1, 0, 10, 10, 8, 18, 0, 8, 4.7437906616411, .257611241217799, 4, 2, 0, 2.5, 0, 20,
 309,FJ919226/NA/NA/duck/NA,MinorParent, 9.25446016100921, 20, 1, 10, 0, 0, 0, 0, 8, 0, 5.60375648933519, 0, 0, 1, 20, 5, 0, 0,
 310,OQ685945/NA/ANV-ck-TZ-Iringa-2151-IM162-2019/Gallus-gallus/2019,Recombinant, 15.3566667499354, 20, 1, 10, 5, 5, 4, 14, 8, 8, 7.44216741192221, 0, 4, 1, 20, 5, 0, 0,
 310,PP871798/NA/astro-vt-80/Sus-scrofa-(wild-boar)/2015,MajorParent, 5.79253366253505, 0, 1, 0, 10, 5, 8, 18, 0, 0, 5.84317627968868, .117096018735363, 4, 0, 0, 0, 0, 0,
 310,PP478076/NA/PL-pigeon-24-2023/carrier-pigeon/2023,MinorParent, 8.85079958752951, 20, 1, 5, 0, 5, 0, 0, 4, 4, 6.71465630838911, .140515222482436, 4, 2, 20, 2.5, 0, 0,
 311,OP621340/NA/NA/goose/2019,Recombinant, 20.757565183321, 20, 1, 10, 5, 5, 8, 18, 8, 8, 9.17792073677571, 2.48826291079812, 2, 2, 10, 5, 5, 20,
 311,MW505490/NA/NA/goose/2019,MajorParent, 0, 0, 1, 0, 0, 0, 4, 14, 4, 4, 5.61149880308357, 0, 0, 1, 0, 0, 0, 0,
 311,MF772821/NA/NA/Lande-geese/2017,MinorParent, 9.24243481667897, 20, 1, 5, 10, 0, 0, 0, 0, 0, 5.21058046014072, .39906103286385, 4, 0, 20, 2.5, 5, 15,
 312,OR924086/NA/NA/Duck/2021,Recombinant, 17.1539091501499, 20, 1, 10, 10, 5, 8, 18, 8, 8, 6.54811730745458, 1.10070257611241, 4, 2, 20, 5, 5, 20,
 312,MT491730/NA/IBS503-2017/Gallus-gallus/2017,MajorParent, 5.48771775773805, 0, 1, 5, 0, 5, 0, 0, 4, 4, 6.85881374619992, .187353629976581, 0, 1, 0, 2.5, 0, 15,
 312,MN149395/NA/D390/Jinding-ducks/2013,MinorParent, 7.35837309211207, 20, 1, 0, 5, 5, 4, 14, 0, 0, 6.59306894634551, 0, 4, 0, 20, 0, 0, 0,
 313,KT946725/NA/D10-5628-HK/spotted-dove/NA,Recombinant, 17.8495514336953, 20, 1, 10, 0, 0, 0, 0, 8, 4, 6.95408341997926, 0, 4, 2, 20, 5, 0, 20,
 313,MF768270/NA/NA/pigeon/2014,MajorParent, 11.6990209938564, 10, 1, 5, 0, 10, 0, 0, 4, 8, 7.60754323653949, .258215962441315, 0, 1, 10, 2.5, 0, 15,
 313,EU143846/NA/NA/NA/NA,MinorParent, .451427572448304, 0, 1, 0, 0, 0, 0, 0, 0, 0, 5.43837334348125, 0, 2, 0, 0, 0, 0, 0,
 314,MN894548/NA/NA/goose/2019,Recombinant, 15.7318392340144, 20, 1, 10, 10, 0, 8, 18, 8, 0, 6.76345932597177, 0, 4, 0, 20, 0, 0, 0,
 314,MW505490/NA/NA/goose/2019,MajorParent, 7.78875327186645, 0, 1, 5, 5, 0, 4, 14, 4, 4, 6.64221885538677, .378250591016548, 0, 1, 0, 5, 5, 20,
 314,PQ740944/NA/CH-HBXT-2022/goose/2022,MinorParent, 6.47940749411911, 10, 1, 0, 0, 10, 0, 0, 0, 8, 6.59432181864145, .212765957446809, 2, 2, 10, 2.5, 0, 15,
 315,MW684818/NA/Chicken-NLD-2019-V-M-015-astro-2/Gallus-gallus-domesticus-(broiler)/2019,Recombinant, 12.9193695746174, 20, 1, 0, 0, 0, 0, 0, 0, 4, 6.48717831288308, 1.81603773584906, 0, 0, 20, 0, 0, 20,
 315,HQ889774/NA/NA/pigeon/2010,MajorParent, 10.6784885733125, 10, 1, 0, 0, 10, 0, 0, 0, 8, 6.08763677232911, 4.10377358490566, 4, 0, 10, 0, 0, 15,
 315,PV793829/NA/AstroviridaeGoosefe94/Anser-sp-/2024,MinorParent, 6.40214185207009, 0, 1, 0, 0, 0, 0, 0, 0, 0, 7.42518491478781, 0, 2, 0, 0, 0, 0, 0,
 316,MN732558/NA/NA/Gallus-gallus-(broiler)/2018,Recombinant, 15.8120146257446, 20, 10, 5, 0, 5, 8, 18, 4, 8, 7.03329153513763, 0, 4, 2, 20, 5, 5, 20,
 316,PP871798/NA/astro-vt-80/Sus-scrofa-(wild-boar)/2015,MajorParent, 10.8775941873571, 20, 10, 10, 5, 5, 4, 14, 8, 4, 6.659310459913, 0, 0, 1, 20, 0, 0, 0,
 316,OM469229/NA/ANV-PB23-SI7-Switzerland-2019/Gallus-gallus-domesticus-(broiler)/2019,MinorParent, 3.31039118689825, 0, 0, 0, 10, 5, 0, 0, 0, 0, 6.30739800494937, 0, 2, 0, 0, 2.5, 0, 15,
 317,OR571426/NA/SDAU2022-3/chicken/2023,Recombinant, 17.5457920690103, 20, 1, 5, 0, 10, 0, 0, 8, 8, 7.41334562680031, 6.31205673758865, 2, 1, 20, 5, 5, 15,
 317,OR286522/NA/SDAU2022-1/chicken/2022,MajorParent, 5.88348754286211, 0, 1, 10, 0, 0, 0, 0, 4, 4, 5.25430722289748, 3.12056737588652, 4, 2, 0, 2.5, 0, 20,
 317,PV793829/NA/AstroviridaeGoosefe94/Anser-sp-/2024,MinorParent, 6.57072038812758, 20, 1, 0, 0, 0, 0, 0, 0, 0, 7.3323471503022, .425531914893617, 0, 0, 20, 0, 0, 0,
 318,OM469231/NA/ANV-PB21-SI5-Switzerland-2019/Gallus-gallus-domesticus-(broiler)/2019,Recombinant, 16.4043666488287, 20, 1, 5, 0, 5, 0, 0, 4, 8, 7.5741037768073, .14218009478673, 4, 1, 20, 2.5, 0, 0,
 318,PP871798/NA/astro-vt-80/Sus-scrofa-(wild-boar)/2015,MajorParent, 1.69140300490356, 0, 1, 0, 0, 5, 0, 0, 0, 0, 5.62764888081068, .37914691943128, 4, 0, 0, 0, 0, 0,
 318,MT585644/NA/VF16-03-164b/Gallus-gallus-broiler-chicken/2016,MinorParent, 11.9042303462677, 10, 1, 10, 0, 5, 0, 0, 8, 8, 6.79824734238201, 0, 4, 2, 10, 5, 0, 0,
 319,MW684818/NA/Chicken-NLD-2019-V-M-015-astro-2/Gallus-gallus-domesticus-(broiler)/2019,Recombinant, 18.3619727835738, 0, 1, 0, 0, 5, 0, 0, 0, 8, 7.18939227510169, 0, 4, 0, 0, 0, 0, 0,
 319,MK096774/NA/PasAstV-2/Passeriformes/2016,MajorParent, 6.0340068611369, 0, 1, 0, 0, 5, 0, 0, 0, 0, 6.49295208710753, .807600950118765, 4, 0, 0, 0, 0, 0,
 319,MZ150559/NA/ANV-Chicken-CHN-2020-AH202017/chicken/2020,MinorParent, 5.60402035528931, 0, 1, 0, 0, 5, 0, 0, 0, 4, 6.31765563779079, 0, 4, 0, 0, 0, 0, 0,
 320,MT585643/NA/VF14-92-A2/Gallus-gallus-broiler-chicken/NA,Recombinant, 16.9869023537863, 20, 1, 10, 10, 0, 8, 18, 8, 8, 6.91051006782408, 0, 0, 1, 20, 5, 5, 0,
 320,OM469235/NA/ANV-PB15-HI11-Switzerland-2019/Gallus-gallus-domesticus-(broiler)/2019,MajorParent, 6.53333965359411, 0, 1, 0, 0, 10, 4, 0, 0, 4, 6.58006731077733, 0, 4, 0, 20, 0, 0, 20,
 320,PP871798/NA/astro-vt-80/Sus-scrofa-(wild-boar)/2015,MinorParent, 6.47975799261959, 10, 1, 5, 5, 0, 0, 14, 4, 0, 6.50942262139859, .546318289786223, 4, 2, 0, 2.5, 5, 15,
 321,MT585643/NA/VF14-92-A2/Gallus-gallus-broiler-chicken/NA,Recombinant, 20.6022245508245, 20, 1, 10, 0, 10, 0, 0, 8, 8, 7.05286881183833, 0, 4, 2, 20, 5, 5, 15,
 321,OM469234/NA/ANV-PB1-HI5-Switzerland-2019/Gallus-gallus-domesticus-(broiler)/2019,MajorParent, 2.22043139441232, 0, 1, 5, 0, 0, 0, 0, 4, 4, 6.17214198930307, .285035629453682, 0, 1, 0, 0, 0, 0,
 321,OM469229/NA/ANV-PB23-SI7-Switzerland-2019/Gallus-gallus-domesticus-(broiler)/2019,MinorParent, 7.17734405476319, 10, 1, 0, 0, 0, 0, 0, 0, 0, 6.7749891988586, 0, 2, 0, 10, 2.5, 0, 20,
 322,OR571426/NA/SDAU2022-3/chicken/2023,Recombinant, 13.5577141944069, 0, 1, 0, 0, 5, 0, 0, 0, 4, 7.43279955259377, 8.43230403800475, 4, 0, 20, 0, 0, 0,
 322,OR286521/NA/SDAU2022-2/chicken/2022,MajorParent, 13.1126417257891, 20, 1, 0, 0, 5, 0, 0, 0, 8, 6.25194445636683, 9.23990498812351, 4, 0, 20, 0, 5, 0,
 322,PV093018/NA/NA/Neogale-vison/2023,MinorParent, 3.32964407980396, 0, 1, 0, 0, 5, 0, 0, 0, 0, 6.31525599103939, .261282660332542, 4, 0, 0, 0, 0, 0,
 323,PV793826/NA/AstroviridaeCranefe67/Leucogeranus-leucogeranus/2024,Recombinant, 12.6643693120878, 20, 10, 10, 0, 5, 0, 0, 8, 0, 8.46549416142728, 0, 4, 1, 20, 2.5, 5, 0,
 323,PV780436/NA/JX04/Anser-anser/2023,MajorParent, 11.8565835876306, 20, 10, 0, 10, 5, 8, 18, 0, 4, 6.73954286737127, .142517814726841, 4, 0, 20, 0, 0, 0,
 323,PV093027/NA/NA/Neogale-vison/2023,MinorParent, 5.47904710028165, 0, 0, 5, 5, 5, 4, 14, 4, 8, 4.79496297120145, .451306413301663, 4, 2, 0, 5, 0, 0,
 324,PP478076/NA/PL-pigeon-24-2023/carrier-pigeon/2023,Recombinant, 14.7269072484453, 20, 10, 0, 0, 10, 0, 0, 0, 8, 6.57924764739852, .167464114832536, 4, 0, 20, 0, 0, 15,
 324,PP478075/NA/PL-pigeon-4a-2023/carrier-pigeon/2023,MajorParent, 12.2659390030085, 20, 10, 0, 0, 0, 0, 0, 0, 4, 7.270437654493, 3.75598086124402, 0, 0, 20, 0, 0, 0,
 324,MT137999/NA/coa196ast1/NA/2018,MinorParent, 3.00715374854623, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.15031469810848, 3.4688995215311, 0, 0, 0, 0, 0, 20,
 325,MT993595/NA/MW09-1o/Arenaria-interpres-(ruddy-turnstone)/2015,Recombinant, 15.7459587943, 20, 1, 10, 5, 0, 8, 18, 8, 8, 6.31878762501217, .334928229665072, 0, 1, 20, 5, 0, 20,
 325,PV793828/NA/AstroviridaeGoosefe87/Anser-sp-/2024,MajorParent, 8.97907125753436, 0, 1, 0, 10, 10, 4, 14, 0, 4, 7.62362076899671, .191387559808612, 4, 0, 0, 2.5, 0, 15,
 325,KT946719/NA/D11-467-HK/house-crow/NA,MinorParent, 5.27496994816559, 20, 1, 5, 0, 0, 0, 0, 4, 0, 6.05759160599112, 0, 4, 2, 20, 0, 0, 0,
 326,MN149393/NA/D120/Jinding-ducks/2013,Recombinant, 14.9452356499868, 20, 1, 0, 0, 5, 0, 0, 0, 0, 7.18784320492468, 0, 2, 0, 20, 0, 0, 15,
 326,KF753805/NA/NA/NA/2012,MajorParent, 13.0901321833303, 20, 1, 0, 0, 5, 0, 0, 0, 8, 6.61375344498282, 0, 4, 0, 10, 0, 0, 20,
 326,OL762471/NA/JXGZ/goose/NA,MinorParent, 1.96463216668289, 0, 1, 0, 0, 5, 0, 0, 0, 4, 6.19840335009249, 0, 0, 0, 0, 0, 0, 0,
 327,KF753806/NA/NA/NA/2012,Recombinant, 12.7507641913728, 20, 1, 10, 10, 5, 4, 14, 8, 0, 5.7201546502507, .0956937799043062, 4, 1, 20, 0, 0, 20,
 327,OM100592/NA/AstV-AH05-Goose-0711-19/goose/2019,MajorParent, 7.50023904367573, 0, 1, 0, 0, 5, 8, 18, 0, 8, 7.62739442081861, .334928229665072, 0, 0, 0, 2.5, 0, 0,
 327,OL762471/NA/JXGZ/goose/NA,MinorParent, 9.74899676495148, 20, 1, 5, 5, 5, 0, 0, 4, 4, 6.65245092893068, 0, 0, 2, 20, 5, 0, 15,
 328,EU143846/NA/NA/NA/NA,Recombinant, 15.6116290628975, 20, 1, 10, 0, 5, 0, 0, 8, 0, 6.82702415401593, 0, 4, 2, 20, 5, 0, 20,
 328,EU143850/NA/NA/NA/NA,MajorParent, 5.78533201754111, 0, 1, 0, 0, 5, 0, 0, 0, 8, 6.79356793126599, .121065375302663, 4, 1, 0, 2.5, 0, 15,
 328,EU143845/NA/NA/NA/NA,MinorParent, 8.60303891956144, 20, 1, 5, 0, 5, 0, 0, 4, 4, 6.37940791471808, 0, 4, 0, 20, 0, 0, 0,
 329,MN307118/NA/AstV-HB01-Goose-0123-19/goose/2019,Recombinant, 20.1530406167276, 20, 1, 10, 10, 5, 8, 18, 8, 0, 7.34595208068085, 0, 4, 2, 20, 0, 0, 0,
 329,OM100594/NA/AstV-HB03-Goose-0810-19/goose/2019,MajorParent, .55081626152491, 0, 1, 5, 0, 5, 0, 0, 4, 8, 5.64456759708982, .605326876513317, 4, 1, 0, 5, 0, 0,
 329,ON382522/NA/GAstV-GD2105/goose/2022,MinorParent, 9.29614312174751, 10, 1, 0, 5, 5, 4, 14, 0, 4, 7.00948032222933, 0, 4, 0, 10, 2.5, 0, 0,
 330,OQ787033/NA/JL01-0801-19/goose/2019,Recombinant, 20.247300257986, 20, 10, 10, 5, 5, 8, 18, 8, 4, 7.98536759275917, 1.76755447941889, 4, 1, 20, 2.5, 0, 20,
 330,OM100594/NA/AstV-HB03-Goose-0810-19/goose/2019,MajorParent, 1.52737061698021, 0, 10, 0, 10, 5, 0, 0, 0, 8, 5.3500747006511, 0, 0, 2, 0, 5, 0, 0,
 330,OL982613/NA/XSSH/goose/2020,MinorParent, 8.2253291250338, 10, 0, 5, 0, 5, 4, 14, 4, 0, 6.66455770658973, .677966101694915, 4, 0, 10, 0, 0, 15,
 331,OR907131/NA/NA/Goose/2023,Recombinant, 11.6442641950613, 20, 1, 10, 0, 10, 0, 0, 8, 8, 5.26873310514007, .677966101694915, 4, 2, 10, 2.5, 0, 20,
 331,OM100593/NA/AstV-AN06-Goose-0714-19/goose/2019,MajorParent, 9.82437249627777, 0, 1, 0, 10, 0, 4, 14, 0, 4, 9.23805017452304, 2.10653753026634, 2, 0, 0, 5, 0, 15,
 331,MN149395/NA/D390/Jinding-ducks/2013,MinorParent, 8.53136330866094, 10, 1, 5, 5, 0, 8, 18, 4, 0, 5.49321672033689, 0, 0, 1, 20, 0, 0, 0,
 332,OM469231/NA/ANV-PB21-SI5-Switzerland-2019/Gallus-gallus-domesticus-(broiler)/2019,Recombinant, 15.6033367594227, 20, 1, 0, 0, 5, 0, 0, 0, 4, 7.45635012117122, 4.38256658595642, 4, 0, 20, 0, 0, 0,
 332,OM469229/NA/ANV-PB23-SI7-Switzerland-2019/Gallus-gallus-domesticus-(broiler)/2019,MajorParent, 12.2212000982252, 20, 1, 0, 0, 5, 0, 0, 0, 8, 6.88388048130352, 4.38256658595642, 4, 0, 10, 0, 0, 0,
 332,MW505490/NA/NA/goose/2019,MinorParent, 2.17546314235209, 0, 1, 0, 0, 5, 0, 0, 0, 0, 5.65976939752526, .242130750605327, 4, 0, 0, 0, 0, 0,
 333,PP871808/NA/astro-vt-90/Gallus-gallus/2015,Recombinant, 13.7509111383458, 0, 10, 10, 0, 0, 0, 0, 8, 4, 8.96601726671656, 0, 4, 1, 10, 0, 0, 15,
 333,MN732558/NA/NA/Gallus-gallus-(broiler)/2018,MajorParent, 13.6010882359168, 20, 10, 5, 0, 10, 0, 0, 4, 8, 5.70251078956504, 0, 0, 2, 20, 0, 0, 20,
 333,MW505490/NA/NA/goose/2019,MinorParent, 2.64800062573736, 20, 0, 0, 0, 0, 0, 0, 0, 0, 5.3314719437184, .36319612590799, 2, 0, 0, 0, 0, 0,
 334,OR907134/NA/NA/Goose/2022,Recombinant, 11.4048140087666, 0, 1, 10, 0, 5, 0, 0, 4, 4, 7.02837346679245, 0, 4, 1, 0, 2.5, 0, 0,
 334,OP272633/NA/AH33-3/goose/2021,MajorParent, 10.5917913606029, 0, 1, 0, 0, 5, 0, 0, 8, 0, 7.4253370263011, 0, 4, 0, 0, 0, 0, 0,
 334,MG599917/NA/NA/Gekko-similignum/NA,MinorParent, 8.00339463063051, 0, 1, 5, 0, 5, 0, 0, 0, 8, 5.54628950690645, .193704600484261, 4, 2, 0, 5, 0, 0,
 335,MN920672/NA/ytb090ast01/NA/2018,Recombinant, 11.0711050423262, 20, 1, 0, 0, 5, 0, 0, 0, 8, 6.3195197497246, 0, 4, 1, 20, 0, 0, 0,
 335,MF772821/NA/NA/Lande-geese/2017,MajorParent, 8.54200096949535, 0, 1, 0, 0, 5, 0, 0, 8, 0, 7.39780572002258, 0, 4, 0, 0, 0, 0, 0,
 335,MN920671/NA/ytb089ast01/NA/2018,MinorParent, 10.3868939881784, 20, 1, 0, 0, 5, 0, 0, 4, 4, 6.28267453025282, 0, 4, 2, 20, 0, 0, 0,
 336,PP382209/NA/J3-2021/Jiangnan-White-Goose/2021,Recombinant, 14.6225154642735, 20, 1, 10, 10, 5, 8, 18, 8, 8, 5.8556178730887, .0970873786407767, 0, 2, 10, 0, 0, 15,
 336,OM100596/NA/AstV-HB05-Goose-0812-19/goose/2019,MajorParent, 8.84289522362287, 0, 1, 5, 5, 5, 0, 0, 4, 4, 8.22920239037597, 2.66990291262136, 4, 0, 0, 5, 5, 20,
 336,FJ919226/NA/NA/duck/NA,MinorParent, 6.53458931210359, 10, 1, 0, 0, 5, 4, 14, 0, 0, 5.91517973653533, 0, 4, 1, 20, 2.5, 0, 0,
 337,PQ552759/NA/NA/duck/2024,Recombinant, 14.8999859730666, 10, 1, 10, 0, 5, 0, 0, 8, 8, 8.18492074782651, 1.82038834951456, 4, 0, 0, 5, 0, 0,
 337,PP966939/NA/GZ2301/goose/2023,MajorParent, 10.0965832423198, 20, 1, 0, 0, 5, 0, 0, 0, 0, 6.04569531910715, 3.13106796116505, 4, 1, 20, 0, 0, 0,
 337,OL982614/NA/JSCZ15/goose/2015,MinorParent, 5.00343078461351, 0, 1, 5, 0, 5, 0, 0, 4, 4, 5.76938393306635, 0, 4, 2, 0, 2.5, 0, 0,
 338,OR924086/NA/NA/Duck/2021,Recombinant, 18.6953564778666, 20, 10, 10, 0, 5, 8, 18, 8, 4, 8.10554648927967, .0728155339805825, 2, 1, 20, 5, 0, 20,
